video_id,video_url,titre,chaine,publie_le,categorie_id,description,nb_vues,nb_likes,nb_commentaires,duree_iso,duree_secondes,langue,thematique
0YBKRjRqiHs,https://www.youtube.com/watch?v=0YBKRjRqiHs,29. Nephron and Functions Biology Form 2,KCSE BIOLOGY,2023-10-21T02:49:26Z,27,"Contact me in Telegram Using the Link;
https://t.me/kcsebio
.
For more Revision and Past Papers, you may join my Telegram Channels for Biology and Chemistry using the following links;
.
Telegram Biology;
t.me/KCSEBiology

Telegram Chemistry;
t.me/KCSEChemistry
.
Feel free to ask any question in the ",168216,0,300,PT19M47S,1187,en,svt_sciences
I9XcbkCwwZg,https://www.youtube.com/watch?v=I9XcbkCwwZg,FORM 4-Lesson-1:                                                        Introduction to Genetics.mp4,HIGH SCHOOL BIOLOGY By teacher Ibrahim,2020-10-03T22:51:07Z,22,,7844,154,9,PT4M22S,262,en,svt_sciences
YJ7_5yX-b84,https://www.youtube.com/watch?v=YJ7_5yX-b84,F4 BIOLOGY GENETICS,ELIMU TV ,2018-04-10T15:29:23Z,27,,208191,3241,113,PT20M16S,1216,en,svt_sciences
2SgkUFVwkKM,https://www.youtube.com/watch?v=2SgkUFVwkKM,FORM 4 BIOLOGY                                                            TOPIC:GENETICS (LESSON 1),NewsHub254,2023-01-24T11:41:33Z,22,"Genetics is one of the most tested topic in KCSE Biology papers 1 & 2

Join our WhatsApp group 
https://chat.whatsapp.com/IevShhKiq6c03OMhkLBtWv",25091,279,16,PT5M27S,327,en,svt_sciences
-qU1mQ0ilxo,https://www.youtube.com/watch?v=-qU1mQ0ilxo,How to study BIOLOGY so FAST that it feels ILLEGAL,"simple, actually",2025-08-31T15:00:07Z,27,"How to STUDY BIOLOGY So FAST It Feels ILLEGAL 

Struggling with bio? Don’t worry — I got you.
In this video, I’ll show you how to study biology SO FAST it’ll feel like you’ve hacked your brain. This isn’t about boring notes or memorizing for hours. This is about active recall, spaced repetition, vis",439821,24361,691,PT6M59S,419,en,svt_sciences
HZGxmeFxtFk,https://www.youtube.com/watch?v=HZGxmeFxtFk,BIOLOGY  CELL STRUCTURE,Introductory Learning,2023-10-21T16:39:33Z,22,"Cell Structure 
#2024 GCE #education #viral",443543,8528,610,PT17M1S,1021,en,svt_sciences
wPZ9VxmP1vY,https://www.youtube.com/watch?v=wPZ9VxmP1vY,Biology  Genetics  Parts 1 - (11-12-20),Joy Learning Tv,2020-12-11T19:05:50Z,22,"Biology  Genetics  Parts 1 - (11-12-20) 

#Biology
#Biology Genetics
#Joy learning",70137,1002,56,PT42M33S,2553,en,svt_sciences
aYPU4K_0l8U,https://www.youtube.com/watch?v=aYPU4K_0l8U,Form 4 Biology - Immunity Part I (Audio Recorded Class),Unique Online Classes Malawi,2025-11-19T06:01:01Z,27,"What's covered in this recorded;
• What immunity is and why the body needs it.
• Introduction to the cells involved in defending the body from infections.
 
Types of Immunity
• Natural vs. Artificial
• Active vs. Passive immunity
• Real-life examples to help you understand better.

First Line Defenc",2260,83,7,PT30M59S,1859,en,svt_sciences
6_xxZXvFVkE,https://www.youtube.com/watch?v=6_xxZXvFVkE,Prof Babu Owino KCSE Biology Class - GENETICS,BABU OWINO,2020-08-08T11:28:02Z,27,#ProfBabuOwino,21697,316,21,PT1H15M10S,4510,en,svt_sciences
CYADLuzmgwI,https://www.youtube.com/watch?v=CYADLuzmgwI,TEST YOUR GENETICS KNOWLEDGE WITH THIS FUN GENETICS QUIZ,Learners TV,2023-11-02T11:14:13Z,22,#learnerstv #genetics #sciencequiz #science #geneticsquiz #quizchallenge #quizbee #quiztime #genralknowledge,32739,537,18,PT3M34S,214,en,svt_sciences
ovQi36xoh7g,https://www.youtube.com/watch?v=ovQi36xoh7g,Enzymes - characteristics and factors effect enzymes.,Jacob Sichamba Online Math,2022-06-26T18:12:33Z,22,#enzymes,131294,2794,163,PT10M39S,639,en,svt_sciences
5gmrwz3ahco,https://www.youtube.com/watch?v=5gmrwz3ahco,BIOLOGY | PLANT NUTRITION | EXAM GUIDE | LEARNING HUB | ZIGMATECH CONSULT | EXAMGUIDE | SCIENCE,ExamGuide,2022-11-13T08:00:02Z,27,"DEFINITION OF PHOTOSYNTHESIS
CONDITIONS NECESSARY FOR PHOTOSYNTHESIS TO OCCUR
STAGES OF PHOTOSYNTHESIS
MINERALS REQUIRED FOR PLANT GROWTH AND DEVELOPMENT
EXPERIMENT TO TEST FOR STARCH IN LEAVES OF PLANTS
EXPERIMENT TO SHOW THAT SUNLIGHT IS NECESSARY FOR PHOTOSYNTHESIS
EXPERIMENT TO TEST FOR STARCH, ",13621,298,21,PT39M38S,2378,en,svt_sciences
wpraShKAJcw,https://www.youtube.com/watch?v=wpraShKAJcw,Genetics for beginners | Genes Alleles  Loci on Chromosomes |,Biology Lectures,2020-06-09T22:45:12Z,27,"To learn about Transcription Translation and Protein synthesis, please go through this video: https://www.youtube.com/watch?v=1XnkzuGhz-0&t=179s

To learn about gene regulation in eukaryotes, please go through this video: https://youtu.be/9x6p-r7NNKg
This video lecture explains
1. What is genetics?
",353681,6146,323,PT15M57S,957,en,svt_sciences
5O6IKDuQ88U,https://www.youtube.com/watch?v=5O6IKDuQ88U,"Biology Form 4 Chapter 5, Lesson 1 (Aqoon Jire)",Bulsho News,2020-05-19T06:30:00Z,27,"#Wararka #degdeg #bulshotv

Bulsho Television 24 hours News Update Channel",51039,1086,37,PT32M55S,1975,en,svt_sciences
c5EYqzYInSs,https://www.youtube.com/watch?v=c5EYqzYInSs,CAMEROON GCE O/L CHEMISTRY PAPER 2   JUNE 2021  SESSION,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-06-05T18:17:19Z,22,Solving Past Paper 2 Questions,9792,265,35,PT1H26M,5160,en,svt_sciences
4pzb48rIAx0,https://www.youtube.com/watch?v=4pzb48rIAx0,How to pass O level biology... all the topics.,JIVIAN ACADEMY,2022-01-02T09:29:22Z,22,"in this video we talk about the simple methods of getting to pass ordinary level biology with simply 
watch part 2 of this video 
https://youtu.be/0reQ8UF-y1s
NOTE: We have an update on the new curriculum paper setting and topic break down which we have explained in another video click the link to w",13077,269,39,PT5M50S,350,en,svt_sciences
F1-WZ9XIhtk,https://www.youtube.com/watch?v=F1-WZ9XIhtk,Organic Chemistry : Lesson 1 - O'Levels ECZ/GCE Exams,Harrison J Zulu Tutor ,2025-04-05T12:28:16Z,22,,24321,911,56,PT30M40S,1840,en,svt_sciences
c8XPcCCsaZE,https://www.youtube.com/watch?v=c8XPcCCsaZE,CAMEROON GCE O/L CHEMISTRY PAPER 1 -  JUNE 2019 SESSION,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-06-06T09:57:43Z,22,SOLVING PAST PAPER 1 GCE CHEMISTRY QUESTIONS,3793,82,9,PT1H24M8S,5048,en,svt_sciences
HvtZ8h2U6z4,https://www.youtube.com/watch?v=HvtZ8h2U6z4,Chemistry 2022  Paper 1 Answers to Cameroon GCE Questions Ordinary Level (O Level) MCQ,clazgate,2024-05-09T14:00:17Z,24,"Get the Complete Solution on https://clazgate.com/courses/course/out-chemistry-2022-ol-p1
#gce #ordinarylevel #education #camerounais #cameroonian #answers  #fypyoutube #mcq #fyp #chemistry #2024 #2022 
Chemistry 2022  Paper 1 Answers to Cameroon GCE Questions Ordinary Level (O Level) MCQ",3069,42,8,PT25M51S,1551,en,svt_sciences
Vf-eYtRd4qU,https://www.youtube.com/watch?v=Vf-eYtRd4qU,SOUTH WEST REGIONAL MOCK 2025 || CHEMISTRY PAPER 1 Q1 to 26 solutions || CGCE PREPARATION,MAFA (Mathematics Academy For Africa),2025-06-02T13:56:46Z,27,,1156,42,13,PT54M12S,3252,en,svt_sciences
-y7nVizx4RY,https://www.youtube.com/watch?v=-y7nVizx4RY,WAEC CHEMISTRY PRACTICAL ( TITRATION) A MUST WATCH!!!,Chemistry Hangout,2021-08-20T10:16:01Z,22,,643054,15300,1618,PT36M13S,2173,en,svt_sciences
TtvMkD1xhQc,https://www.youtube.com/watch?v=TtvMkD1xhQc,GCE O Level Chemistry June 2021 Paper 1 and Paper 2 Corrections | GCE Maths Panel,GCE Panel,2021-10-11T08:01:23Z,27,"Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

GCE Maths Panel Website HomePage: https://gcemathspanel.blogspot.com/
Online Classes Page: https://sites.google.com/view/gcemathspanelclassesonline

Playlists: 
[0] GCE O Level Maths Complete Preparation - h",10206,232,53,PT40M47S,2447,en,svt_sciences
Y8JZ1O_fHvo,https://www.youtube.com/watch?v=Y8JZ1O_fHvo,Titration,CEMASTEA EDUCATIONAL CHANNEL,2021-04-15T15:58:47Z,22,Titration,94279,933,52,PT10M38S,638,en,svt_sciences
_ss4M49Ng2c,https://www.youtube.com/watch?v=_ss4M49Ng2c,CAMEROON GCE A/L CHEMISTRY PAPER 1  JUNE 2020,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-06-05T16:34:34Z,22,Detailed Solution to MCQ Chemistry Questions- June 2020 Series,6227,188,31,PT1H49M15S,6555,en,svt_sciences
byXu6oSt8SI,https://www.youtube.com/watch?v=byXu6oSt8SI,CAMEROON GCE O/L CHEMISTRY – JUNE 2024 PAPER 2 - SECTION A   QUESTION 1 - 3,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2025-01-07T00:43:19Z,27,,3030,42,5,PT1H2M17S,3737,en,svt_sciences
9OIScMPlLag,https://www.youtube.com/watch?v=9OIScMPlLag,INTRODUCTION TO ORGANIC CHEMISTRY(A'LEVEL),MATH AND CHEM TUTOR,2024-06-03T02:40:31Z,22,This videos gives a detailed explanation of the basics in introduction to organic chemistry.,27888,737,51,PT41M56S,2516,en,svt_sciences
8PswHf2HpxI,https://www.youtube.com/watch?v=8PswHf2HpxI,The ONLY Lesson ON mole Concept || Full Lesson,The Dms Online School,2024-01-20T16:00:10Z,27,"You can't afford to miss the only lesson on mole concept.

For the best video screen recorder i use 👇🏻https://www.bandicam.com/

For full lessons on my website 👇🏻https://dms.great-site.net/

To join my online group for tuitions Call or WhatsApp 0977924175",79338,2758,161,PT1H19M46S,4786,en,svt_sciences
R9qz_L7BBXc,https://www.youtube.com/watch?v=R9qz_L7BBXc,CAMEROON GCE A/L CHEMISTRY PAPER 1 -   JUNE 2021 -  PART ONE,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-06-17T13:29:30Z,22,Solving GCE A/L Chemistry Paper 1 - June 2021,2836,67,8,PT1H36M24S,5784,en,svt_sciences
7o_EoNMgVXM,https://www.youtube.com/watch?v=7o_EoNMgVXM,CAMEROON GCE AL CHEMISTRY PAPER 2 2021,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-06-02T16:41:56Z,22,,9598,155,16,PT1H33M48S,5628,en,svt_sciences
StSrkPX7np4,https://www.youtube.com/watch?v=StSrkPX7np4,Organic Chemistry Basics,Excellence Academy,2021-12-22T00:08:01Z,27,"This video introduces one to Organic Chemistry from the basics while also highlighting some of the basic terminologies in Organic Chemistry.

Join our WhatsApp channel for more FREE classes: https://whatsapp.com/channel/0029VarGOLT96H4IV9KJB53D

Facebook: Jonah Emmanuel

WhatsApp: +2349032558166

#o",602061,13137,895,PT27M22S,1642,en,svt_sciences
E65PaHM6TYk,https://www.youtube.com/watch?v=E65PaHM6TYk,CAMEROON GCE AL: PAPER 2:  ORGANIC CHEMISTRY - QUESTION 2,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-05-23T05:08:36Z,22,CAMEROON GCE AL CHEMISTRY CURRICULUM,760,15,5,PT1H35M51S,5751,en,svt_sciences
k3rRrl9J2F4,https://www.youtube.com/watch?v=k3rRrl9J2F4,01 - Introduction To Chemistry - Online Chemistry Course - Learn Chemistry & Solve Problems,Math and Science,2016-02-04T13:44:47Z,27,"This is just a few minutes of a complete course. 
Get full lessons & more subjects at: http://www.MathTutorDVD.com.

In this lesson the student will be introduced to the core concepts of chemistry 1..
01 - Introduction To Chemistry - Online Chemistry Course - Learn Chemistry & Solve Problems
Chemist",3560027,75274,3330,PT38M15S,2295,en,svt_sciences
7AI5iZX4TAA,https://www.youtube.com/watch?v=7AI5iZX4TAA,Biology 2020  Paper 1 Answers to Cameroon GCE Questions Ordinary Level (O Level) MCQ,clazgate,2024-05-13T13:43:25Z,24,"Complete solution is on https://clazgate.com/courses/course/out-biology-ol-2020-p1/
#gce #ordinarylevel #education #camerounais #cameroonian #answers  #fypyoutube #mcq #fyp #biology",2913,41,14,PT25M51S,1551,en,svt_sciences
1r1D2WxplV0,https://www.youtube.com/watch?v=1r1D2WxplV0,Biology 2023 Paper 1 Answers to Cameroon GCE Questions Ordinary Level (O Level) MCQ,clazgate,2024-05-10T13:30:01Z,24,"The Complete Solution is on https://clazgate.com/courses/course/out-biology-ol-2023-p1
 #gce  #ordinarylevel #education #camerounais #cameroonian #answers  #fypyoutube #mcq #fyp #biology 

Biology 2023 Paper 1 Answers to Cameroon GCE Questions Ordinary Level (O Level) MCQ",6447,84,16,PT25M51S,1551,en,svt_sciences
eQcMU7im8K4,https://www.youtube.com/watch?v=eQcMU7im8K4,"#GCE A Level Computer Science Complete Solutions for Papers 1, 2 and 3 June 2010 - 2023  Get a Copy",GCE Panel,2023-09-09T18:32:47Z,27,"Join this channel to get access to perks:
https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA/join

Subscribe Now: https://www.youtube.com/channel/UCYsDsuYGD-lVq-UrQNzwsEA?sub_confirmation=1 

For a copy/supplies contact: (+237) 674 292 830   or WhatsApp:  +905338338751

GCE Panel Website: http",3764,55,12,PT3M16S,196,en,svt_sciences
954XrFedIQA,https://www.youtube.com/watch?v=954XrFedIQA,Camerroon GCE 2019 O Level Computer Science Paper III Solution.,Agha Tebebi,2022-06-20T05:15:56Z,22,"correction of CSC P3 June 2019
here is the link to the last 3 pass year
JUNE 2019 P3
JUNE 2020 P3
JUNE 2021 P3",3598,100,9,PT30M40S,1840,en,svt_sciences
8UeV8atcfgA,https://www.youtube.com/watch?v=8UeV8atcfgA,GCE O LEVEL 2021 COMPUTER SCIENCE PAPER 3 GROUP 1 TASK 3,cameroongcerevision,2022-05-23T21:26:33Z,1,"-Cameroon GCE Ordinary level correction for computer science 2021 paper 3 group 1 task 3 (programming). 
-Get free past questions and solutions from http://www.gcerevision.com and download our application kawlo on play store using the link https://play.google.com/store/apps/details?id=com.kawlo 
-Do",2321,36,22,PT22M17S,1337,en,svt_sciences
9bSdI9PczUo,https://www.youtube.com/watch?v=9bSdI9PczUo,Solutions to Cameroon GCE Biology Advanced Level 2020 Paper 1 Questions,clazgate,2024-04-08T23:40:25Z,24,"Get Complete Solution on https://clazgate.com/courses/course/biology-2020-39
#cameroonian #gce #clazgate  #education #entertainment  #solutions #answers  #cameroun #cameroonian #mcq #2019 #camerounais #ordinarylevel #ordinary #ordinarylevel  #al #biology  #2023 #2023shorts #2024 

Solutions to Camer",2007,34,5,PT21M18S,1278,en,svt_sciences
uNd2qMTol60,https://www.youtube.com/watch?v=uNd2qMTol60,Biology 2023 A level Paper 1 solutions to cameroon gce questions,clazgate,2024-05-28T07:41:27Z,24,"Get the complete solutions at https://clazgate.com/courses/course/biology-2023-a-level-paper-1-solutions-to-cameroon-gce-questions/

Biology 2023 A level Paper 1 solutions to cameroon gce questions",1965,28,6,PT16M45S,1005,en,svt_sciences
VP87S26kMJU,https://www.youtube.com/watch?v=VP87S26kMJU,CAMEROON GCE SOLUTION CSC PAPER 3,Agha Tebebi,2023-05-01T16:06:27Z,22,Complete solution to computer science paper 3 GCE June 2022,8094,188,27,PT46M13S,2773,en,svt_sciences
jE-MkLvGP7I,https://www.youtube.com/watch?v=jE-MkLvGP7I,Geography 2020 Paper 1 Ordinary Level (O Level )Answers to Cameroon GCE Questions,clazgate,2024-05-13T13:43:05Z,24,"Get the complete solutions at https://clazgate.com/courses/course/out-volume-geography1-ol-june-2020/
#gce  #advancedlevel #education #camerounais #cameroonian #answers  #fypyoutube #mcq #fyp #mathematics  #education  #answers #geography",3774,48,7,PT25M51S,1551,en,svt_sciences
SC-KorOsg3A,https://www.youtube.com/watch?v=SC-KorOsg3A,BIOLOGY | CELLULAR RESPIRATION | EXAM GUIDE | LEARNING HUB | ZIGMATECH CONSULT LIMITED | EXAMGUIDE,ExamGuide,2022-10-09T07:00:17Z,22,"RESPIRATION AND ITS PURPOSE.
TYPES OF RESPIRATION IN LIVING ORGANISMS.
GLYCOLYSIS AND KREB'S CYCLE.
LACTIC ACID FERMENTATION AND ALCOHOL FERMENTATION.
SIMILARITIES AND DIFFERENCES BETWEEN AEROBIC AND ANAEROBIC RESPIRATION.


This video will help a student in O level class or Senior secondary school ",6028,110,14,PT35M33S,2133,en,svt_sciences
57vo74R1O-A,https://www.youtube.com/watch?v=57vo74R1O-A,"GCE|| Biology Paper 2, 2020 question 1",Jacob Sichamba Online Math,2022-12-12T20:30:36Z,22,,300294,3926,138,PT2M6S,126,en,svt_sciences
BkUxxIlamyE,https://www.youtube.com/watch?v=BkUxxIlamyE,Introduction to Biology|Classification of living organisms|Taxonomy|Importance,Nurse Bright,2024-08-23T05:57:45Z,27,"This introduction to biology video lessons teaches on biology introduction,Taxonomy and also classification of living organisms and lot more",135063,4057,272,PT32M4S,1924,en,svt_sciences
co5jZId0F-g,https://www.youtube.com/watch?v=co5jZId0F-g,Sexual and Asexual Reproduction Explained,Science Sauce,2021-07-15T00:42:53Z,27,"Flash cards every weekday: https://www.instagram.com/igcsebioflashcards

There are main types of reproduction in living organisms: sexual and asexual reproduction. This video describes each type and also gives several examples of them. Examples of asexual reproduction present are tubers, bulbs, plan",577323,5169,276,PT5M38S,338,en,svt_sciences
7booj0h21hU,https://www.youtube.com/watch?v=7booj0h21hU,A-level biology lesson 19: Genetics part 1of 2 by Dr. Bbosa Science,DigitalteachersUganda,2020-10-30T17:57:10Z,22,"Terminologies (gene, allele, dominant gene, recessive genes, homozygous, heterozygous, back cross, test cross), monohybrid inheritance, sex determination and multiple alleles (ABO blood groups)",6070,96,8,PT33M16S,1996,en,svt_sciences
YMZ5XmeMQy0,https://www.youtube.com/watch?v=YMZ5XmeMQy0,A-level biology lesson 15: Coordination in animal  part 1 of 2 by Dr. Bbosa Science,DigitalteachersUganda,2020-10-23T16:32:03Z,22,"Differences between nervous and endocrine system, action potential, impulse, none or nothing law, refractory period, synapse, transmission at the synapse, neuromuscular junction, functions of the synapses.",12161,226,22,PT16M42S,1002,en,svt_sciences
sFOKcfTuj8o,https://www.youtube.com/watch?v=sFOKcfTuj8o,How to Download All Cameroon GCE Board Advanced Level Past Questions and Answers PDF (A-Level),Temo Vision,2021-07-24T11:14:17Z,26,"This tutorial video teaches you how to Download All Cameroon GCE Board Advanced Level Past Questions and Answers in PDF Format for free(A-Level).
-Follow this link to download the GCE A Level Questions/Answers For FREE: https://temovision.com/cameroon-gce-ordinary-and-advanced-level-questions/

Subj",8665,118,12,PT3M28S,208,en,svt_sciences
U2vLaSU5yp4,https://www.youtube.com/watch?v=U2vLaSU5yp4,FISH DISSECTION (Cameroon GCE Advance level),Cyclic AMP,2024-05-06T20:12:42Z,22,DISSECTION of Fish Cameroon GCE Advance level,4034,134,5,PT5M41S,341,en,svt_sciences
yI6KPHRZTXE,https://www.youtube.com/watch?v=yI6KPHRZTXE,G12 BIOLOGY PAPER 2 -2017 GCE :GENETIC DIAGRAM Q5,Mr Mulenga,2024-06-20T04:57:15Z,27,,82774,0,87,PT11M22S,682,en,svt_sciences
0uAfgr9j7U8,https://www.youtube.com/watch?v=0uAfgr9j7U8,2025 GCE Biology questions and answers tutorial Exam,RADICAL SCIENCE,2024-11-03T07:47:59Z,27,"https: FOR EXAM RUNS 
//t.me/Radicalscience. Telegram group

Follow the 2025 GCE EXAM RUNS WAEC AND NECO channel on WhatsApp: https://whatsapp.com/channel/0029VbAqeS0KmCPO1JFbVa2R",5782,124,46,PT27M13S,1633,en,svt_sciences
8-TMCb0J4AA,https://www.youtube.com/watch?v=8-TMCb0J4AA,BIO  EXCRETION PART 3,Introductory Learning,2021-04-07T19:35:25Z,22,,14999,308,23,PT22M51S,1371,en,svt_sciences
8e-xNbk2bxw,https://www.youtube.com/watch?v=8e-xNbk2bxw,Potato experiment | Osmosis | Biology,KClassScienceChannel,2014-02-28T06:00:01Z,27,In this experimental set up 3 potatoes - 2 raw and 1 cooked are used. All 3 have a cavity and are placed in a tray of water. One of the raw potatoes and the cooked one have  salt filled in their cavities. The cavity in the other raw potato is left empty. When the potatoes are observed some time late,558104,4376,166,PT2M18S,138,en,svt_sciences
_40imbpCC_E,https://www.youtube.com/watch?v=_40imbpCC_E,CAMEROON GCE AL CHEMISTRY: PAST PRACTICAL EXAM REVISION QUESTION: DETERMINATION TEST 3,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-05-17T08:55:58Z,22,QUALITATIVE ANALYSIS Required Course Unit - Cameroon GCE AL Chemistry Practical,5728,104,7,PT13M7S,787,en,svt_sciences
HH0SiH00iBE,https://www.youtube.com/watch?v=HH0SiH00iBE,CAMEROON GCE AL CHEMISTRY: PAST PRACTICAL EXAM REVISION QUESTION - DETERMINATION TEST 1 & 2,Chemistry Tutorial & Practical Lessons  E.A.ANDONG,2022-05-14T16:01:15Z,22,QUALITATIVE ANALYSIS Required Course Unit - Cameroon GCE AL Chemistry Practical,11879,272,9,PT1H7M1S,4021,en,svt_sciences
Ixg2RlQQbGI,https://www.youtube.com/watch?v=Ixg2RlQQbGI,Poids et masse - Physique-Chimie - 3e - Les Bons Profs,Les Bons Profs,2017-12-13T10:00:02Z,27,"Retrouve l'intégralité de nos vidéos et entraîne toi sur notre site https://www.lesbonsprofs.com

Où nous trouver ?

SITE DE REVISIONS LES BONS PROFS ► https://www.lesbonsprofs.com/

CHAINE LES BONS PROFS SUPERIEUR ► https://www.youtube.com/channel/UCFdxIWBWur1fR_hp30HMKRA

FACEBOOK ► https://www.fa",475886,10273,427,PT3M4S,184,fr,physique_chimie
